client_id,account_id,genero,idade,nome_distrito,regiao,salario_medio_distrito,taxa_desemprego_96,frequency,saldo_medio,num_transacoes,volume_movimentado,emprestimo_ativo,valor_emprestimo,num_cartoes
285,236,M,45,Olomouc,north Moravia,8994,4.79,POPLATEK MESICNE,16650.0,26,66400,0,0.0,0
287,237,M,19,Svitavy,east Bohemia,8187,5.45,POPLATEK MESICNE,14020.764331210192,314,325289,0,0.0,0
288,238,M,37,Kutna Hora,central Bohemia,8546,4.02,POPLATEK MESICNE,16704.796825396825,315,419534,0,0.0,0
289,239,M,41,Brno - mesto,south Moravia,9897,1.96,POPLATEK TYDNE,56790.6625659051,569,5026142,0,0.0,0
290,240,M,40,Olomouc,north Moravia,8994,4.79,POPLATEK MESICNE,35963.83653846154,104,983269,0,0.0,0
292,241,F,41,Cesky Krumlov,south Bohemia,9045,3.6,POPLATEK MESICNE,27634.72105263158,190,255569,0,0.0,0
293,242,M,56,Jesenik,north Moravia,8173,7.01,POPLATEK MESICNE,34692.61235955056,178,1382501,0,0.0,0
294,243,M,31,Jihlava,south Moravia,8757,3.95,POPLATEK TYDNE,55187.64187327824,363,4925413,0,0.0,0
295,244,M,60,Pribram,central Bohemia,8754,4.31,POPLATEK MESICNE,39882.7239488117,547,691540,0,0.0,1
296,245,M,25,Znojmo,south Moravia,8403,5.72,POPLATEK MESICNE,39687.96625766871,326,3190212,0,0.0,0
297,246,F,75,Znojmo,south Moravia,8403,5.72,POPLATEK MESICNE,13092.782608695652,46,92920,0,0.0,0
300,248,F,42,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,40076.230769230766,208,2415069,0,0.0,0
301,249,M,57,Plzen - sever,west Bohemia,8594,2.01,POPLATEK MESICNE,34107.02580645162,155,958841,0,0.0,0
302,250,M,28,Breclav,south Moravia,8772,4.98,POPLATEK MESICNE,39411.20202020202,99,250441,0,0.0,0
303,251,M,53,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,40080.145161290326,186,691633,0,0.0,0
304,252,F,65,Prachatice,south Bohemia,8402,3.98,POPLATEK MESICNE,38602.77064220184,109,236213,0,0.0,0
305,253,M,61,Nachod,east Bohemia,8369,2.31,POPLATEK MESICNE,60816.1186440678,177,1721166,0,0.0,1
308,255,F,23,Frydek - Mistek,north Moravia,9893,4.72,POPLATEK MESICNE,50203.08441558442,154,2089334,0,0.0,0
309,256,F,30,Litomerice,north Bohemia,9065,5.39,POPLATEK MESICNE,45544.36893203884,206,1783969,0,0.0,1
310,257,M,49,Praha - zapad,central Bohemia,9622,0.59,POPLATEK MESICNE,38104.78443113773,167,1630342,0,0.0,0
311,258,F,69,Zlin,south Moravia,9624,2.31,POPLATEK MESICNE,27550.65,80,203134,0,0.0,0
312,259,M,75,Benesov,central Bohemia,8507,1.85,POPLATEK MESICNE,22133.304232804232,378,804480,0,0.0,0
313,260,F,57,Karlovy Vary,west Bohemia,8991,2.01,POPLATEK MESICNE,37700.06046511628,215,807314,0,0.0,0
315,261,M,32,Brno - mesto,south Moravia,9897,1.96,POPLATEK MESICNE,17089.381944444445,144,213430,0,0.0,0
316,262,M,44,Prerov,north Moravia,8819,5.66,POPLATEK MESICNE,14104.761904761905,21,59200,0,0.0,0
317,263,F,42,Zlin,south Moravia,9624,2.31,POPLATEK TYDNE,59608.391304347824,161,1670939,0,0.0,0
318,264,F,56,Cesky Krumlov,south Bohemia,9045,3.6,POPLATEK MESICNE,31264.37037037037,189,496352,0,0.0,0
319,265,F,70,Prachatice,south Bohemia,8402,3.98,POPLATEK MESICNE,16747.939597315435,149,352659,0,0.0,0
321,266,F,56,Pardubice,east Bohemia,9538,1.81,POPLATEK MESICNE,69207.56923076924,325,6031384,0,0.0,1
322,267,M,66,Louny,north Bohemia,8965,8.23,POPLATEK MESICNE,19586.52132701422,211,416838,0,0.0,0
324,268,M,39,Beroun,central Bohemia,8980,2.21,POPLATEK MESICNE,42255.36094674556,169,1764447,0,0.0,0
325,269,M,39,Beroun,central Bohemia,8980,2.21,POPLATEK MESICNE,27663.525423728814,177,242773,0,0.0,0
326,270,F,32,Plzen - jih,west Bohemia,8561,1.29,POPLATEK MESICNE,63277.701550387595,258,2366879,0,0.0,1
328,271,F,81,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,44847.718309859156,142,352298,0,0.0,0
329,272,M,35,Praha - zapad,central Bohemia,9622,0.59,POPLATEK MESICNE,24846.120300751878,133,1102201,0,0.0,0
330,273,F,55,Znojmo,south Moravia,8403,5.72,POPLATEK PO OBRATU,33734.59631147541,488,2030125,0,0.0,0
331,274,M,57,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,35641.467741935485,372,2827187,0,0.0,0
332,275,M,21,Rokycany,west Bohemia,8843,3.6,POPLATEK MESICNE,17578.75480769231,208,232519,0,0.0,0
333,276,M,28,Louny,north Bohemia,8965,8.23,POPLATEK MESICNE,50293.47692307692,65,725934,1,160920.0,1
334,277,M,30,Ceska Lipa,north Bohemia,9272,3.22,POPLATEK PO OBRATU,61413.67892976588,299,3246663,0,0.0,1
335,278,F,32,Opava,north Moravia,8746,3.74,POPLATEK MESICNE,58476.743169398906,183,1415746,0,0.0,1
336,279,F,35,Most,north Bohemia,10446,9.4,POPLATEK MESICNE,20671.728900255755,391,389786,0,0.0,0
338,280,F,48,Mlada Boleslav,central Bohemia,11277,1.44,POPLATEK MESICNE,32434.23076923077,481,1893125,0,0.0,0
339,281,M,33,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,46495.52413793103,145,652911,0,0.0,1
341,282,M,22,Jesenik,north Moravia,8173,7.01,POPLATEK MESICNE,40323.30088495575,113,822108,0,0.0,0
343,283,M,80,Chrudim,east Bohemia,8254,3.76,POPLATEK MESICNE,22839.885135135137,148,288583,0,0.0,0
344,284,F,36,Brno - mesto,south Moravia,9897,1.96,POPLATEK MESICNE,35316.52747252747,91,742386,0,0.0,0
345,285,M,46,Pelhrimov,south Bohemia,8114,2.62,POPLATEK MESICNE,66899.87684729064,203,1825509,0,0.0,0
347,286,M,40,Novy Jicin,north Moravia,8678,5.57,POPLATEK MESICNE,37723.666666666664,174,1663073,0,0.0,1
349,287,F,72,Most,north Bohemia,10446,9.4,POPLATEK MESICNE,18808.019607843136,357,560302,0,0.0,0
350,288,F,74,Klatovy,west Bohemia,8554,2.68,POPLATEK MESICNE,23997.88932806324,253,462694,0,0.0,0
351,289,M,26,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,40959.14173228347,381,2140947,0,0.0,0
352,290,M,59,Breclav,south Moravia,8772,4.98,POPLATEK MESICNE,53456.674134419554,491,4172379,0,123696.0,0
353,291,M,34,Melnik,central Bohemia,9920,2.87,POPLATEK MESICNE,62776.84023668639,169,2604418,0,0.0,0
354,292,F,77,Semily,east Bohemia,8208,2.26,POPLATEK MESICNE,14987.043010752688,93,189684,0,0.0,0
356,293,F,20,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,33167.34532374101,139,493807,0,0.0,0
358,294,F,40,Melnik,central Bohemia,9920,2.87,POPLATEK MESICNE,55644.125,176,743208,0,0.0,1
359,295,M,29,Zdar nad Sazavou,south Moravia,8512,4.12,POPLATEK MESICNE,34182.1875,64,581860,0,0.0,0
360,296,M,56,Semily,east Bohemia,8208,2.26,POPLATEK MESICNE,15898.71515151515,165,291828,0,0.0,0
361,297,F,22,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,25512.427710843374,166,377918,0,0.0,0
362,298,F,49,Jablonec n. Nisou,north Bohemia,8867,1.21,POPLATEK MESICNE,28743.53846153846,52,340278,0,0.0,0
364,299,F,57,Brno - mesto,south Moravia,9897,1.96,POPLATEK MESICNE,71413.01086956522,368,5390914,0,0.0,0
365,300,M,69,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,36365.517615176155,369,856234,0,0.0,1
367,301,F,36,Prostejov,south Moravia,8441,4.48,POPLATEK MESICNE,17132.132183908045,174,211550,0,0.0,0
369,302,F,69,Melnik,central Bohemia,9920,2.87,POPLATEK MESICNE,22883.180722891568,166,401817,0,0.0,0
370,303,F,43,Novy Jicin,north Moravia,8678,5.57,POPLATEK MESICNE,47716.65909090909,176,976968,1,112752.0,1
371,304,M,57,Kladno,central Bohemia,9753,5.05,POPLATEK MESICNE,43233.32142857143,112,1510182,0,0.0,0
372,305,M,67,Chomutov,north Bohemia,9675,7.68,POPLATEK MESICNE,16317.955357142857,112,217340,0,0.0,0
373,306,M,63,Jindrichuv Hradec,south Bohemia,8427,1.54,POPLATEK MESICNE,19537.878260869566,345,857167,0,0.0,0
374,307,M,32,Plzen - mesto,west Bohemia,10787,3.09,POPLATEK MESICNE,53375.48,75,754123,0,0.0,1
375,308,F,30,Trebic,south Moravia,8814,5.74,POPLATEK MESICNE,25313.285714285714,42,95781,0,0.0,0
376,309,F,26,Ceske Budejovice,south Bohemia,10045,1.71,POPLATEK MESICNE,29792.63888888889,108,832420,1,91248.0,0
378,311,M,21,Svitavy,east Bohemia,8187,5.45,POPLATEK MESICNE,44686.375886524824,141,555264,0,0.0,1
380,312,M,26,Usti nad Labem,north Bohemia,9832,4.48,POPLATEK MESICNE,33743.756345177666,197,916093,0,0.0,0
381,313,F,22,Opava,north Moravia,8746,3.74,POPLATEK MESICNE,17431.521126760563,142,186426,0,0.0,0
383,314,F,60,Cesky Krumlov,south Bohemia,9045,3.6,POPLATEK PO OBRATU,39265.5067264574,223,2804883,1,66840.0,0
385,315,M,51,Jicin,east Bohemia,8390,2.89,POPLATEK MESICNE,17081.81818181818,11,37400,0,0.0,0
386,316,M,19,Uherske Hradiste,south Moravia,8544,1.86,POPLATEK MESICNE,35108.05405405405,111,285369,0,0.0,0
387,317,M,72,Sumperk,north Moravia,8369,5.88,POPLATEK MESICNE,25474.296398891966,361,806459,0,0.0,0
388,318,F,49,Liberec,north Bohemia,9198,4.28,POPLATEK MESICNE,30734.21379310345,290,679608,0,0.0,0
389,319,F,25,Pardubice,east Bohemia,9538,1.81,POPLATEK TYDNE,63669.20212765958,376,3366562,1,369000.0,0
390,320,F,22,Pardubice,east Bohemia,9538,1.81,POPLATEK MESICNE,30730.602836879432,141,297224,0,0.0,0
391,321,F,66,Pardubice,east Bohemia,9538,1.81,POPLATEK MESICNE,24106.06129032258,310,626035,0,0.0,0
392,322,F,49,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,32810.624060150374,399,2528684,0,0.0,0
394,323,F,75,Usti nad Orlici,east Bohemia,8363,3.49,POPLATEK MESICNE,22181.51923076923,104,284640,0,0.0,0
396,324,M,79,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,23448.44155844156,154,263185,0,0.0,0
397,325,M,69,Prerov,north Moravia,8819,5.66,POPLATEK MESICNE,17230.70634920635,126,300150,0,0.0,0
398,326,F,74,Trebic,south Moravia,8814,5.74,POPLATEK MESICNE,16929.58823529412,85,168588,0,0.0,0
399,327,M,47,Jicin,east Bohemia,8390,2.89,POPLATEK MESICNE,49392.15732758621,464,2289018,0,0.0,0
400,328,M,66,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,19064.74683544304,79,199165,0,0.0,0
402,329,M,56,Beroun,central Bohemia,8980,2.21,POPLATEK MESICNE,52718.48101265823,158,1296167,0,0.0,1
403,330,F,26,Havlickuv Brod,east Bohemia,8388,2.94,POPLATEK MESICNE,42020.43846153846,130,1213696,1,331584.0,0
405,331,F,65,Znojmo,south Moravia,8403,5.72,POPLATEK MESICNE,21008.3184079602,201,514707,0,0.0,0
406,332,M,22,Liberec,north Bohemia,9198,4.28,POPLATEK MESICNE,31728.954773869347,199,324669,0,0.0,0
407,333,F,24,Opava,north Moravia,8746,3.74,POPLATEK MESICNE,17382.915492957745,142,127663,0,0.0,0
408,334,F,21,Jablonec n. Nisou,north Bohemia,8867,1.21,POPLATEK MESICNE,58941.181222707426,458,2644368,0,0.0,0
409,335,M,74,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,23439.53370786517,178,379288,0,0.0,0
410,336,M,37,Uherske Hradiste,south Moravia,8544,1.86,POPLATEK MESICNE,33134.3732718894,217,1489958,0,0.0,0
411,337,F,58,Pelhrimov,south Bohemia,8114,2.62,POPLATEK MESICNE,45959.17021276596,188,2135462,0,0.0,0
413,338,F,27,Semily,east Bohemia,8208,2.26,POPLATEK MESICNE,16108.960227272728,176,273729,0,0.0,0
414,339,F,52,Nachod,east Bohemia,8369,2.31,POPLATEK TYDNE,65889.81018518518,216,2782005,1,468060.0,1
416,340,F,67,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,27949.994910941477,393,692479,0,0.0,0
418,341,M,33,Plzen - sever,west Bohemia,8594,2.01,POPLATEK MESICNE,23828.11320754717,106,834297,0,0.0,0
419,342,F,29,Zlin,south Moravia,9624,2.31,POPLATEK MESICNE,18770.02608695652,115,167319,0,0.0,0
420,343,M,21,Pisek,south Bohemia,8968,3.35,POPLATEK MESICNE,18922.33860759494,316,494136,0,0.0,0
421,344,M,34,Brno - mesto,south Moravia,9897,1.96,POPLATEK MESICNE,41086.66917293233,399,1841480,1,100980.0,0
422,345,M,53,Jesenik,north Moravia,8173,7.01,POPLATEK MESICNE,42126.19113573407,361,2177075,0,0.0,0
423,346,M,42,Litomerice,north Bohemia,9065,5.39,POPLATEK MESICNE,47816.78758949881,419,3061604,0,0.0,0
424,347,M,52,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,43980.704485488124,379,3945724,0,187224.0,0
425,348,M,51,Klatovy,west Bohemia,8554,2.68,POPLATEK MESICNE,43054.63276836158,177,1423649,0,0.0,1
426,349,M,62,Olomouc,north Moravia,8994,4.79,POPLATEK MESICNE,17055.168224299065,107,341603,1,42816.0,0
428,350,F,80,Pardubice,east Bohemia,9538,1.81,POPLATEK MESICNE,19069.091666666667,120,310862,0,0.0,0
429,351,F,18,Svitavy,east Bohemia,8187,5.45,POPLATEK MESICNE,26681.375,136,341348,0,0.0,1
430,352,M,79,Most,north Bohemia,10446,9.4,POPLATEK MESICNE,20656.4358974359,273,459288,0,0.0,0
431,353,F,72,Karlovy Vary,west Bohemia,8991,2.01,POPLATEK MESICNE,45227.24657534246,219,479218,0,0.0,0
432,354,F,47,Kromeriz,south Moravia,8444,3.47,POPLATEK MESICNE,41640.442307692305,364,1538981,0,0.0,0
433,355,M,44,Uherske Hradiste,south Moravia,8544,1.86,POPLATEK TYDNE,34587.4224137931,232,1101567,0,0.0,0
434,356,F,56,Karvina,north Moravia,10177,7.75,POPLATEK MESICNE,56427.62359550562,178,1273227,0,0.0,1
435,357,M,32,Strakonice,south Bohemia,8547,3.64,POPLATEK MESICNE,20034.486187845305,181,188925,0,0.0,0
436,358,M,44,Benesov,central Bohemia,8507,1.85,POPLATEK MESICNE,18326.19654427646,463,403797,0,0.0,0
437,359,F,79,Praha - zapad,central Bohemia,9622,0.59,POPLATEK MESICNE,18520.55769230769,208,493051,0,0.0,0
438,360,M,61,Ceska Lipa,north Bohemia,9272,3.22,POPLATEK MESICNE,50332.56428571429,140,1606277,0,0.0,1
439,361,F,31,Trutnov,east Bohemia,8541,2.97,POPLATEK MESICNE,52632.58760683761,468,3590929,0,0.0,1
440,362,F,29,Cesky Krumlov,south Bohemia,9045,3.6,POPLATEK MESICNE,31552.262264150944,530,1591560,0,0.0,0
441,363,M,40,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,68598.11309523809,336,4666576,0,0.0,1
442,364,F,28,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,21623.59139784946,93,132088,0,0.0,0
444,365,F,39,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,24414.508583690986,466,2330754,0,0.0,0
445,366,F,52,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,50881.009523809524,210,1209028,0,0.0,0
447,367,M,53,Cheb,west Bohemia,8624,2.66,POPLATEK MESICNE,48166.19191919192,99,575090,0,0.0,1
448,368,F,29,Vsetin,north Moravia,8909,5.56,POPLATEK MESICNE,20285.77861163227,533,1215385,0,0.0,0
450,370,M,46,Klatovy,west Bohemia,8554,2.68,POPLATEK MESICNE,19719.106849315067,365,350539,0,0.0,0
451,371,M,20,Pribram,central Bohemia,8754,4.31,POPLATEK MESICNE,39709.30534351145,131,298051,0,0.0,1
452,372,F,46,Brno - venkov,south Moravia,8743,2.43,POPLATEK MESICNE,32375.03937007874,254,1933271,0,0.0,0
453,373,M,30,Bruntal,north Moravia,8110,6.55,POPLATEK MESICNE,36551.926380368095,163,707307,0,0.0,1
454,374,F,50,Louny,north Bohemia,8965,8.23,POPLATEK MESICNE,45743.129380053906,371,3577530,0,0.0,0
455,375,M,79,Frydek - Mistek,north Moravia,9893,4.72,POPLATEK MESICNE,20389.08843537415,147,344389,0,0.0,0
456,376,M,59,Klatovy,west Bohemia,8554,2.68,POPLATEK MESICNE,40557.622641509435,265,2401259,0,0.0,0
457,377,M,49,Karvina,north Moravia,10177,7.75,POPLATEK MESICNE,51442.56325301205,332,4330014,0,0.0,1
458,378,M,38,Frydek - Mistek,north Moravia,9893,4.72,POPLATEK MESICNE,68190.47674418605,344,3926908,1,230400.0,0
459,379,F,32,Ceska Lipa,north Bohemia,9272,3.22,POPLATEK MESICNE,15533.012096774193,248,260923,0,0.0,0
461,381,F,29,Frydek - Mistek,north Moravia,9893,4.72,POPLATEK MESICNE,32042.551515151514,330,1176403,0,0.0,0
462,382,M,29,Ceske Budejovice,south Bohemia,10045,1.71,POPLATEK MESICNE,22705.86075949367,158,169111,0,0.0,0
463,383,M,55,Louny,north Bohemia,8965,8.23,POPLATEK MESICNE,13878.706666666667,75,102203,0,0.0,0
464,384,F,40,Karlovy Vary,west Bohemia,8991,2.01,POPLATEK TYDNE,66721.63636363637,88,1625513,0,0.0,1
465,385,M,47,Kolin,central Bohemia,9307,4.43,POPLATEK MESICNE,23664.02754237288,472,464212,0,0.0,0
466,386,F,52,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,61541.275862068964,87,594965,0,0.0,1
468,387,M,40,Olomouc,north Moravia,8994,4.79,POPLATEK MESICNE,41791.78571428572,56,683207,0,0.0,1
469,388,F,29,Kromeriz,south Moravia,8444,3.47,POPLATEK MESICNE,39764.80228136882,263,1133963,0,0.0,1
470,389,F,45,Sokolov,west Bohemia,9650,3.67,POPLATEK MESICNE,20996.053921568626,408,948667,0,0.0,0
471,390,M,22,Chrudim,east Bohemia,8254,3.76,POPLATEK MESICNE,73060.60805860806,273,4524449,0,0.0,1
472,391,M,18,Liberec,north Bohemia,9198,4.28,POPLATEK MESICNE,31497.55672823219,379,810792,0,0.0,0
473,392,F,60,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,41576.864583333336,192,890476,0,0.0,1
474,393,M,50,Nachod,east Bohemia,8369,2.31,POPLATEK MESICNE,40424.952542372885,295,2513619,0,0.0,1
476,395,F,52,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,43937.56179775281,445,3310264,0,0.0,0
478,396,M,21,Tabor,south Bohemia,9104,2.07,POPLATEK MESICNE,51178.05033557047,596,3468135,0,0.0,0
479,397,M,52,Praha - zapad,central Bohemia,9622,0.59,POPLATEK MESICNE,60707.0462962963,324,4138786,0,0.0,0
481,398,M,72,Jesenik,north Moravia,8173,7.01,POPLATEK MESICNE,17874.275862068964,58,123486,0,0.0,0
483,399,M,55,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,53489.67515923567,157,1779683,0,0.0,1
484,400,F,40,Plzen - sever,west Bohemia,8594,2.01,POPLATEK MESICNE,42425.39275766016,359,1948598,0,0.0,0
485,401,M,21,Ceska Lipa,north Bohemia,9272,3.22,POPLATEK MESICNE,31682.4126984127,441,1970247,0,0.0,0
486,402,M,55,Frydek - Mistek,north Moravia,9893,4.72,POPLATEK MESICNE,37383.89887640449,89,637541,0,0.0,0
487,403,F,77,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,45554.74522292994,314,669189,0,0.0,1
489,404,M,59,Usti nad Labem,north Bohemia,9832,4.48,POPLATEK MESICNE,58681.03846153846,312,3102931,0,0.0,1
490,405,M,49,Brno - venkov,south Moravia,8743,2.43,POPLATEK MESICNE,41453.2987012987,154,1579682,0,0.0,1
491,406,M,33,Vyskov,south Moravia,8288,4.52,POPLATEK MESICNE,16781.14935064935,154,163102,0,0.0,0
492,407,M,64,Olomouc,north Moravia,8994,4.79,POPLATEK TYDNE,34935.207207207204,111,746724,0,0.0,0
493,408,F,57,Usti nad Labem,north Bohemia,9832,4.48,POPLATEK MESICNE,43477.6529562982,389,1871988,0,0.0,1
494,409,M,19,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,32468.713414634145,164,667452,0,0.0,0
495,410,F,62,Semily,east Bohemia,8208,2.26,POPLATEK MESICNE,19442.182608695653,115,284623,0,0.0,0
496,411,F,48,Karvina,north Moravia,10177,7.75,POPLATEK MESICNE,47322.10096153846,416,2842634,0,0.0,1
497,412,M,46,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,58670.56279069767,215,2232421,0,0.0,1
499,413,F,64,Pisek,south Bohemia,8968,3.35,POPLATEK MESICNE,16827.079710144928,138,279064,0,0.0,0
500,414,M,28,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,31386.544041450776,193,1327553,0,0.0,0
501,415,M,62,Uherske Hradiste,south Moravia,8544,1.86,POPLATEK MESICNE,29433.365728900255,391,2026447,0,0.0,0
502,416,M,80,Kutna Hora,central Bohemia,8546,4.02,POPLATEK MESICNE,19124.40740740741,162,268685,0,0.0,0
503,417,M,40,Opava,north Moravia,8746,3.74,POPLATEK MESICNE,54334.0376344086,186,2470786,0,0.0,1
504,418,M,20,Liberec,north Bohemia,9198,4.28,POPLATEK MESICNE,46730.53303964758,227,1805144,0,0.0,1
505,419,M,22,Rakovnik,central Bohemia,8598,3.26,POPLATEK MESICNE,25225.646103896102,308,707040,0,0.0,0
506,420,M,53,Prerov,north Moravia,8819,5.66,POPLATEK MESICNE,44537.79017857143,224,997376,0,0.0,0
507,421,M,45,Prerov,north Moravia,8819,5.66,POPLATEK MESICNE,21029.589285714286,56,231659,0,0.0,0
508,422,M,28,Blansko,south Moravia,8240,3.56,POPLATEK TYDNE,43172.46530612245,245,2788859,0,0.0,1
509,423,M,19,Opava,north Moravia,8746,3.74,POPLATEK MESICNE,18728.465465465466,333,391376,0,0.0,0
510,424,M,23,Pribram,central Bohemia,8754,4.31,POPLATEK MESICNE,46491.80672268908,119,1084655,0,0.0,1
511,425,M,40,Nymburk,central Bohemia,8899,3.97,POPLATEK MESICNE,28657.922348484848,528,1037537,0,0.0,0
512,426,F,34,Prostejov,south Moravia,8441,4.48,POPLATEK MESICNE,34002.15990990991,444,3107455,1,252060.0,0
513,427,F,25,Mlada Boleslav,central Bohemia,11277,1.44,POPLATEK MESICNE,54020.1214057508,313,2609807,0,0.0,1
515,428,M,67,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,33741.181303116144,353,890037,0,0.0,0
517,429,M,34,Vyskov,south Moravia,8288,4.52,POPLATEK MESICNE,43523.13247863248,234,1551839,0,0.0,0
518,430,F,20,Brno - mesto,south Moravia,9897,1.96,POPLATEK MESICNE,39824.653333333335,75,95051,0,0.0,0
519,431,M,19,Pisek,south Bohemia,8968,3.35,POPLATEK MESICNE,36026.056962025315,158,1020255,0,0.0,1
520,432,F,52,Nachod,east Bohemia,8369,2.31,POPLATEK MESICNE,24818.612698412697,315,1030171,0,0.0,0
521,433,M,24,Jesenik,north Moravia,8173,7.01,POPLATEK MESICNE,27942.26794258373,209,695473,0,0.0,0
522,434,F,43,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,16086.157894736842,133,550796,0,0.0,0
523,435,M,77,Louny,north Bohemia,8965,8.23,POPLATEK MESICNE,23390.309734513274,339,702674,0,0.0,0
524,436,F,36,Sokolov,west Bohemia,9650,3.67,POPLATEK MESICNE,17747.60209424084,191,505844,0,0.0,0
526,437,M,35,Hradec Kralove,east Bohemia,9425,2.5,POPLATEK MESICNE,78104.2429245283,424,3108517,0,0.0,0
528,438,M,22,Litomerice,north Bohemia,9065,5.39,POPLATEK MESICNE,28480.466666666667,30,224522,0,0.0,1
529,439,M,21,Jesenik,north Moravia,8173,7.01,POPLATEK MESICNE,29111.402597402597,154,408096,0,0.0,0
530,440,F,42,Rokycany,west Bohemia,8843,3.6,POPLATEK MESICNE,34672.1768707483,147,817699,1,84288.0,0
531,441,M,23,Plzen - jih,west Bohemia,8561,1.29,POPLATEK TYDNE,70891.31319910515,447,5860455,0,0.0,1
533,442,F,58,Brno - mesto,south Moravia,9897,1.96,POPLATEK MESICNE,31241.4875,80,804592,1,357840.0,0
534,443,M,42,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,22156.962637362638,455,425383,0,0.0,0
535,444,M,62,Plzen - mesto,west Bohemia,10787,3.09,POPLATEK MESICNE,34242.17575757576,165,505511,0,0.0,0
536,445,M,60,Pardubice,east Bohemia,9538,1.81,POPLATEK TYDNE,34265.03921568627,408,2688845,0,0.0,0
537,446,M,64,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,46774.862944162436,394,3432069,0,0.0,1
538,447,F,51,Kolin,central Bohemia,9307,4.43,POPLATEK MESICNE,55889.67361111111,144,1190318,0,0.0,0
540,449,M,78,Prachatice,south Bohemia,8402,3.98,POPLATEK MESICNE,18029.047101449276,276,430345,0,0.0,0
542,450,F,78,Kromeriz,south Moravia,8444,3.47,POPLATEK MESICNE,14416.992857142857,140,261501,0,0.0,0
543,451,F,41,Praha - zapad,central Bohemia,9622,0.59,POPLATEK MESICNE,22842.950980392157,102,124188,0,0.0,0
544,452,M,51,Vyskov,south Moravia,8288,4.52,POPLATEK MESICNE,57335.95219123506,251,2519526,0,0.0,0
545,453,F,26,Prerov,north Moravia,8819,5.66,POPLATEK MESICNE,58550.91818181818,110,991039,0,0.0,0
546,454,M,46,Melnik,central Bohemia,9920,2.87,POPLATEK MESICNE,29028.653543307086,254,913914,0,0.0,0
547,455,M,50,Brno - mesto,south Moravia,9897,1.96,POPLATEK MESICNE,26006.706382978722,235,1218018,0,0.0,0
548,456,M,62,Semily,east Bohemia,8208,2.26,POPLATEK MESICNE,64888.40568475452,387,7338642,0,0.0,1
550,458,M,38,Melnik,central Bohemia,9920,2.87,POPLATEK MESICNE,44652.89121338912,239,1495795,0,0.0,0
551,459,F,23,Pardubice,east Bohemia,9538,1.81,POPLATEK MESICNE,17059.183673469386,49,83500,0,0.0,0
552,460,F,65,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,23475.236434108527,258,632127,0,0.0,0
554,461,F,74,Sokolov,west Bohemia,9650,3.67,POPLATEK MESICNE,39952.21319796954,394,843331,0,0.0,0
